lemma	homonym	new_para	origin
ulkosuomalanen	2	NOUN_AAKKOSTAMINEN	aok
ulkovalkuanen	1	NOUN_AAKKOSTAMINEN	aok
ullavalanen	1	ADJ_AAKKOSELLINEN	aok
ullavalanen	2	NOUN_AAKKOSTAMINEN	aok
uloimmanen	1	ADJ_AAKKOSELLINEN	aok
ulommanen	1	ADJ_AAKKOSELLINEN	aok
ulottenen	1	ADJ_AAKKOSELLINEN	aok
-ulottenen	1	ADJ_AAKKOSELLINEN	aok
ulvilalanen	1	ADJ_AAKKOSELLINEN	aok
ulvilalanen	2	NOUN_AAKKOSTAMINEN	aok
umpierittenen	1	ADJ_AAKKOSELLINEN	aok
umpimähkänen	1	ADJ_KYLMÄJÄRKINEN	aok
umpinanen	1	ADJ_AAKKOSELLINEN	aok
umpiperänen	1	ADJ_KYLMÄJÄRKINEN	aok
umpipölyttenen	1	ADJ_KYLMÄJÄRKINEN	aok
umpisilmänen	1	ADJ_KYLMÄJÄRKINEN	aok
umpisuomalanen	1	ADJ_AAKKOSELLINEN	aok
unenhortenen	1	ADJ_AAKKOSELLINEN	aok
unenomanen	1	ADJ_AAKKOSELLINEN	aok
unenpöpperönen	1	ADJ_KYLMÄJÄRKINEN	aok
unisilmänen	1	ADJ_KYLMÄJÄRKINEN	aok
unkarilanen	1	ADJ_AAKKOSELLINEN	aok
unkarilanen	2	NOUN_AAKKOSTAMINEN	aok
unkarilanen	3	NOUN_AAKKOSTAMINEN	aok
unkarilanen	4	NOUN_AAKKOSTAMINEN	aok
unohtavanen	1	ADJ_AAKKOSELLINEN	aok
untuvanen	1	ADJ_AAKKOSELLINEN	aok
untuvakarvanen	1	ADJ_AAKKOSELLINEN	aok
untuvanpehmonen	1	ADJ_AAKKOSELLINEN	aok
untuvatäyttenen	1	ADJ_KYLMÄJÄRKINEN	aok
upottenen	1	ADJ_AAKKOSELLINEN	aok
uppiniskanen	1	ADJ_AAKKOSELLINEN	aok
uranen	1	ADJ_AAKKOSELLINEN	aok
uralilanen	1	ADJ_AAKKOSELLINEN	aok
urananen	1	NOUN_AAKKOSTAMINEN	aok
urheilijamanen	1	ADJ_AAKKOSELLINEN	aok
urjalanen	1	ADJ_AAKKOSELLINEN	aok
urjalanen	2	NOUN_AAKKOSTAMINEN	aok
urjalalanen	1	ADJ_AAKKOSELLINEN	aok
urjalalanen	2	NOUN_AAKKOSTAMINEN	aok
urpianen	1	NOUN_AAKKOSTAMINEN	aok
urpumanen	1	ADJ_AAKKOSELLINEN	aok
uruguaylanen	1	ADJ_AAKKOSELLINEN	aok
uruguaylanen	2	NOUN_AAKKOSTAMINEN	aok
uruguaylanen	3	NOUN_AAKKOSTAMINEN	aok
uruguaylanen	4	NOUN_AAKKOSTAMINEN	aok
usalanen	1	NOUN_AAKKOSTAMINEN	aok
useakammionen	1	ADJ_AAKKOSELLINEN	aok
useammanlanen	1	ADJ_AAKKOSELLINEN	aok
useampihaaranen	1	ADJ_AAKKOSELLINEN	aok
useampiosanen	1	ADJ_AAKKOSELLINEN	aok
useanlanen	1	ADJ_AAKKOSELLINEN	aok
uskelanen	1	ADJ_AAKKOSELLINEN	aok
uskelanen	2	NOUN_AAKKOSTAMINEN	aok
uskelalanen	1	ADJ_AAKKOSELLINEN	aok
uskelalanen	2	NOUN_AAKKOSTAMINEN	aok
-uskonen	1	ADJ_AAKKOSELLINEN	aok
uskonkiihkonen	1	ADJ_AAKKOSELLINEN	aok
uskonnollisaihenen	1	ADJ_AAKKOSELLINEN	aok
uskonnollisluontenen	1	ADJ_AAKKOSELLINEN	aok
uskovanen	1	ADJ_AAKKOSELLINEN	aok
uskovanen	2	NOUN_AAKKOSTAMINEN	aok
usvanen	1	ADJ_AAKKOSELLINEN	aok
utahilanen	1	NOUN_AAKKOSTAMINEN	aok
utajärvelänen	1	ADJ_KYLMÄJÄRKINEN	aok
utajärvelänen	2	NOUN_KYLKIÄINEN	aok
utsjokelanen	1	ADJ_AAKKOSELLINEN	aok
utsjokelanen	2	NOUN_AAKKOSTAMINEN	aok
utupartanen	1	NOUN_AAKKOSTAMINEN	aok
uudenaikanen	1	ADJ_AAKKOSELLINEN	aok
uudenkokonen	1	ADJ_AAKKOSELLINEN	aok
uudenlanen	1	ADJ_AAKKOSELLINEN	aok
uudenmuotonen	1	ADJ_AAKKOSELLINEN	aok
uudenveronen	1	ADJ_AAKKOSELLINEN	aok
uukuniemelänen	1	ADJ_KYLMÄJÄRKINEN	aok
uukuniemelänen	2	NOUN_KYLKIÄINEN	aok
uunilämmittenen	1	ADJ_KYLMÄJÄRKINEN	aok
uuninmuotonen	1	ADJ_AAKKOSELLINEN	aok
uuraislanen	1	ADJ_AAKKOSELLINEN	aok
uuraislanen	2	NOUN_AAKKOSTAMINEN	aok
uurnanmuotonen	1	ADJ_AAKKOSELLINEN	aok
uurtenen	1	ADJ_AAKKOSELLINEN	aok
uushopeanen	1	ADJ_AAKKOSELLINEN	aok
uushopenen	1	ADJ_AAKKOSELLINEN	aok
uusikaarlepyylänen	1	ADJ_KYLMÄJÄRKINEN	aok
uusikaarlepyylänen	2	NOUN_KYLKIÄINEN	aok
uusikaledonialanen	1	ADJ_AAKKOSELLINEN	aok
uusikaledonialanen	2	NOUN_AAKKOSTAMINEN	aok
uusikaledonialanen	3	NOUN_AAKKOSTAMINEN	aok
uusikaledonialanen	4	NOUN_AAKKOSTAMINEN	aok
uusi-kaledonialanen	1	ADJ_AAKKOSELLINEN	aok
uusikaupunkilanen	1	ADJ_AAKKOSELLINEN	aok
uusikaupunkilanen	2	NOUN_AAKKOSTAMINEN	aok
uusimuotonen	1	ADJ_AAKKOSELLINEN	aok
uusiseelantilanen	1	ADJ_AAKKOSELLINEN	aok
uusiseelantilanen	2	NOUN_AAKKOSTAMINEN	aok
uusiseelantilanen	3	NOUN_AAKKOSTAMINEN	aok
uusiseelantilanen	4	NOUN_AAKKOSTAMINEN	aok
uusrahvaanomanen	1	ADJ_AAKKOSELLINEN	aok
uutisarvonen	1	ADJ_AAKKOSELLINEN	aok
uutisnälkänen	1	ADJ_KYLMÄJÄRKINEN	aok
uutukanen	1	ADJ_AAKKOSELLINEN	aok
uzbekistanilanen	1	ADJ_AAKKOSELLINEN	aok
uzbekistanilanen	2	NOUN_AAKKOSTAMINEN	aok
uzbekistanilanen	3	NOUN_AAKKOSTAMINEN	aok
uzbekistanilanen	4	NOUN_AAKKOSTAMINEN	aok
vaahteramanen	1	ADJ_AAKKOSELLINEN	aok
vaahtonen	1	ADJ_AAKKOSELLINEN	aok
vaahtopänen	1	ADJ_KYLMÄJÄRKINEN	aok
vaakajuovanen	1	ADJ_AAKKOSELLINEN	aok
vaakaraitanen	1	ADJ_AAKKOSELLINEN	aok
vaakasuuntanen	1	ADJ_AAKKOSELLINEN	aok
vaaksianen	1	NOUN_AAKKOSTAMINEN	aok
vaalalanen	1	ADJ_AAKKOSELLINEN	aok
vaalalanen	2	NOUN_AAKKOSTAMINEN	aok
vaaleaihonen	1	ADJ_AAKKOSELLINEN	aok
vaaleankeltanen	1	NOUN_AAKKOSTAMINEN	aok
vaaleanpunanen	1	ADJ_AAKKOSELLINEN	aok
vaaleanpunanen	2	NOUN_AAKKOSTAMINEN	aok
vaaleapohjanen	1	ADJ_AAKKOSELLINEN	aok
vaaleatukkanen	1	ADJ_AAKKOSELLINEN	aok
vaalikelponen	1	ADJ_AAKKOSELLINEN	aok
vaapsahanen	1	NOUN_AAKKOSTAMINEN	aok
vaapsianen	1	NOUN_AAKKOSTAMINEN	aok
vaaranen	1	ADJ_AAKKOSELLINEN	aok
vaaranalanen	1	ADJ_AAKKOSELLINEN	aok
vaasalanen	1	ADJ_AAKKOSELLINEN	aok
vaasalanen	2	NOUN_AAKKOSTAMINEN	aok
vaativanen	1	ADJ_AAKKOSELLINEN	aok
-vaattenen	1	ADJ_AAKKOSELLINEN	aok
vadelmanpunanen	1	ADJ_AAKKOSELLINEN	aok
vahamanen	1	ADJ_AAKKOSELLINEN	aok
vahingonilonen	1	ADJ_AAKKOSELLINEN	aok
vahtolanen	1	ADJ_AAKKOSELLINEN	aok
vahtolanen	2	NOUN_AAKKOSTAMINEN	aok
vahvahermonen	1	ADJ_AAKKOSELLINEN	aok
vahvaluontenen	1	ADJ_AAKKOSELLINEN	aok
vahvanokkanen	1	ADJ_AAKKOSELLINEN	aok
vahvaoksanen	1	ADJ_AAKKOSELLINEN	aok
vahvarakentenen	1	ADJ_AAKKOSELLINEN	aok
vahvarunkonen	1	ADJ_AAKKOSELLINEN	aok
vahvaseinänen	1	ADJ_KYLMÄJÄRKINEN	aok
vahvatahtonen	1	ADJ_AAKKOSELLINEN	aok
vahvatekonen	1	ADJ_AAKKOSELLINEN	aok
-vahvikkenen	1	ADJ_AAKKOSELLINEN	aok
-vahvistenen	1	ADJ_AAKKOSELLINEN	aok
vahvistetunlanen	1	ADJ_AAKKOSELLINEN	aok
vaihdannanen	1	ADJ_AAKKOSELLINEN	aok
vaihdantakelponen	1	ADJ_AAKKOSELLINEN	aok
-vaihenen	1	ADJ_AAKKOSELLINEN	aok
vaiheittanen	1	ADJ_AAKKOSELLINEN	aok
-vaihtenen	1	ADJ_AAKKOSELLINEN	aok
vaihtoehtonen	1	ADJ_AAKKOSELLINEN	aok
vaihtokelponen	1	ADJ_AAKKOSELLINEN	aok
vaihtolämpönen	1	ADJ_KYLMÄJÄRKINEN	aok
vaihtuvakorkonen	1	ADJ_AAKKOSELLINEN	aok
vaihtuvatuottonen	1	ADJ_AAKKOSELLINEN	aok
vaikeahoitonen	1	ADJ_AAKKOSELLINEN	aok
vaikeakäyttönen	1	ADJ_KYLMÄJÄRKINEN	aok
vaikealuontenen	1	ADJ_AAKKOSELLINEN	aok
vaikeamaastonen	1	ADJ_AAKKOSELLINEN	aok
vaikeaselkonen	1	ADJ_AAKKOSELLINEN	aok
vaikeatulkintanen	1	ADJ_AAKKOSELLINEN	aok
vaikeavammanen	1	ADJ_AAKKOSELLINEN	aok
vaikeavammanen	2	NOUN_AAKKOSTAMINEN	aok
vaikeaymmärtenen	1	ADJ_KYLMÄJÄRKINEN	aok
-vaikuttenen	1	ADJ_AAKKOSELLINEN	aok
vaikutusvaltanen	1	ADJ_AAKKOSELLINEN	aok
vaillinanen	1	ADJ_AAKKOSELLINEN	aok
vanen	1	ADV_VAAN	aok
vainoharhanen	1	ADJ_AAKKOSELLINEN	aok
vainolanen	1	NOUN_AAKKOSTAMINEN	aok
vaippaikänen	1	ADJ_KYLMÄJÄRKINEN	aok
-vaippanen	1	ADJ_AAKKOSELLINEN	aok
-vaistonen	1	ADJ_AAKKOSELLINEN	aok
vaistomanen	1	ADJ_AAKKOSELLINEN	aok
vaistonvaranen	1	ADJ_AAKKOSELLINEN	aok
vaitonanen	1	ADJ_AAKKOSELLINEN	aok
vaivanen	1	ADJ_AAKKOSELLINEN	aok
vaivallonen	1	ADJ_AAKKOSELLINEN	aok
vaivihkanen	1	ADJ_AAKKOSELLINEN	aok
vajaahampanen	1	ADJ_AAKKOSELLINEN	aok
vajaahampanen	2	NOUN_AAKKOSTAMINEN	aok
vajaakelponen	1	ADJ_AAKKOSELLINEN	aok
vajaakuntonen	1	ADJ_AAKKOSELLINEN	aok
vajaakäyttönen	1	ADJ_KYLMÄJÄRKINEN	aok
vajaamittanen	1	ADJ_AAKKOSELLINEN	aok
vajaasärmänen	1	ADJ_KYLMÄJÄRKINEN	aok
vajaatehonen	1	ADJ_AAKKOSELLINEN	aok
vajaatoimintanen	1	ADJ_AAKKOSELLINEN	aok
vajaatuottonen	1	ADJ_AAKKOSELLINEN	aok
vajaavaltanen	1	ADJ_AAKKOSELLINEN	aok
vajananen	1	ADJ_AAKKOSELLINEN	aok
vajavanen	1	ADJ_AAKKOSELLINEN	aok
vakanen	1	ADJ_AAKKOSELLINEN	aok
vakavailmenen	1	ADJ_KYLMÄJÄRKINEN	aok
vakavakasvonen	1	ADJ_AAKKOSELLINEN	aok
vakavakatsenen	1	ADJ_AAKKOSELLINEN	aok
vakavaluontenen	1	ADJ_AAKKOSELLINEN	aok
vakavannäkönen	1	ADJ_KYLMÄJÄRKINEN	aok
vakavaranen	1	ADJ_AAKKOSELLINEN	aok
vakavasisältönen	1	ADJ_KYLMÄJÄRKINEN	aok
vakinanen	1	ADJ_AAKKOSELLINEN	aok
vakionen	1	ADJ_AAKKOSELLINEN	aok
vakiokokonen	1	ADJ_AAKKOSELLINEN	aok
vakiomittanen	1	ADJ_AAKKOSELLINEN	aok
vakiotilanen	1	ADJ_AAKKOSELLINEN	aok
vakiovarustenen	1	ADJ_AAKKOSELLINEN	aok
vakkasuomalanen	1	ADJ_AAKKOSELLINEN	aok
vakuutuskelponen	1	ADJ_AAKKOSELLINEN	aok
valaehtonen	1	ADJ_AAKKOSELLINEN	aok
valannanen	1	NOUN_AAKKOSTAMINEN	aok
valapattonen	1	ADJ_AAKKOSELLINEN	aok
valdolanen	1	NOUN_AAKKOSTAMINEN	aok
valinnanen	1	ADJ_AAKKOSELLINEN	aok
valinnanvaranen	1	ADJ_AAKKOSELLINEN	aok
-valintanen	1	ADJ_AAKKOSELLINEN	aok
valittajanen	1	NOUN_AAKKOSTAMINEN	aok
valituksenalanen	1	ADJ_AAKKOSELLINEN	aok
valituskelponen	1	ADJ_AAKKOSELLINEN	aok
valitusviranomanen	1	NOUN_AAKKOSTAMINEN	aok
valkeakoskelanen	1	ADJ_AAKKOSELLINEN	aok
valkeakoskelanen	2	NOUN_AAKKOSTAMINEN	aok
valkealanen	1	ADJ_AAKKOSELLINEN	aok
valkealanen	2	NOUN_AAKKOSTAMINEN	aok
valkealalanen	1	ADJ_AAKKOSELLINEN	aok
valkealalanen	2	NOUN_AAKKOSTAMINEN	aok
valkoihonen	1	ADJ_AAKKOSELLINEN	aok
valkoihonen	2	NOUN_AAKKOSTAMINEN	aok
valkonen	1	ADJ_AAKKOSELLINEN	aok
valkonen	2	NOUN_AAKKOSTAMINEN	aok
valkokaartilanen	1	NOUN_AAKKOSTAMINEN	aok
valkokaulustyölänen	1	NOUN_KYLKIÄINEN	aok
valkokenkänen	1	ADJ_KYLMÄJÄRKINEN	aok
valkokukkanen	1	ADJ_AAKKOSELLINEN	aok
valkolanen	1	NOUN_AAKKOSTAMINEN	aok
valkopartanen	1	ADJ_AAKKOSELLINEN	aok
valkoraitanen	1	ADJ_AAKKOSELLINEN	aok
valkoreunanen	1	ADJ_AAKKOSELLINEN	aok
valkotukkanen	1	ADJ_AAKKOSELLINEN	aok
valkovenälänen	1	ADJ_KYLMÄJÄRKINEN	aok
valkovenälänen	2	NOUN_KYLKIÄINEN	aok
valkovenälänen	3	NOUN_KYLKIÄINEN	aok
valkovenälänen	4	NOUN_KYLKIÄINEN	aok
valkuanen	1	NOUN_AAKKOSTAMINEN	aok
valkuaisainepitonen	1	ADJ_AAKKOSELLINEN	aok
valkuaispitonen	1	ADJ_AAKKOSELLINEN	aok
vallanhimonen	1	ADJ_AAKKOSELLINEN	aok
vallasnanen	1	NOUN_AAKKOSTAMINEN	aok
vallonilanen	1	ADJ_AAKKOSELLINEN	aok
-valmistenen	1	ADJ_AAKKOSELLINEN	aok
valokuvamanen	1	ADJ_AAKKOSELLINEN	aok
valopakonen	1	ADJ_AAKKOSELLINEN	aok
valosähkönen	1	ADJ_KYLMÄJÄRKINEN	aok
valovoimanen	1	ADJ_AAKKOSELLINEN	aok
valtanen	1	ADJ_AAKKOSELLINEN	aok
-valtanen	1	ADJ_AAKKOSELLINEN	aok
valtamerentakanen	1	ADJ_AAKKOSELLINEN	aok
valtimolanen	1	ADJ_AAKKOSELLINEN	aok
valtimolanen	2	NOUN_AAKKOSTAMINEN	aok
valtioenemmistönen	1	ADJ_KYLMÄJÄRKINEN	aok
valtiojohtonen	1	ADJ_AAKKOSELLINEN	aok
valtiomiesmänen	1	ADJ_KYLMÄJÄRKINEN	aok
valtionenemmistönen	1	ADJ_KYLMÄJÄRKINEN	aok
valtionjohtonen	1	ADJ_AAKKOSELLINEN	aok
valurautanen	1	ADJ_AAKKOSELLINEN	aok
valvojanen	1	NOUN_AAKKOSTAMINEN	aok
valvontaviranomanen	1	NOUN_AAKKOSTAMINEN	aok
vammanen	1	ADJ_AAKKOSELLINEN	aok
vammanen	2	NOUN_AAKKOSTAMINEN	aok
vammalanen	1	ADJ_AAKKOSELLINEN	aok
vammalanen	2	NOUN_AAKKOSTAMINEN	aok
vammalalanen	1	ADJ_AAKKOSELLINEN	aok
vammalalanen	2	NOUN_AAKKOSTAMINEN	aok
vampulanen	1	ADJ_AAKKOSELLINEN	aok
vampulanen	2	NOUN_AAKKOSTAMINEN	aok
vampulalanen	1	ADJ_AAKKOSELLINEN	aok
vampulalanen	2	NOUN_AAKKOSTAMINEN	aok
vanajanen	1	ADJ_AAKKOSELLINEN	aok
vanajanen	2	NOUN_AAKKOSTAMINEN	aok
vanajalanen	1	ADJ_AAKKOSELLINEN	aok
vanajalanen	2	NOUN_AAKKOSTAMINEN	aok
vanhakantanen	1	ADJ_AAKKOSELLINEN	aok
vanhanaikanen	1	ADJ_AAKKOSELLINEN	aok
vanhasuomalanen	1	NOUN_AAKKOSTAMINEN	aok
vankeinhoitoviranomanen	1	NOUN_AAKKOSTAMINEN	aok
vankilamanen	1	ADJ_AAKKOSELLINEN	aok
vankkahartenen	1	ADJ_AAKKOSELLINEN	aok
vankkaoksanen	1	ADJ_AAKKOSELLINEN	aok
vankkarakentenen	1	ADJ_AAKKOSELLINEN	aok
vantaalanen	1	ADJ_AAKKOSELLINEN	aok
vantaalanen	2	NOUN_AAKKOSTAMINEN	aok
vanuatulanen	1	ADJ_AAKKOSELLINEN	aok
vanuatulanen	2	NOUN_AAKKOSTAMINEN	aok
vanuatulanen	3	NOUN_AAKKOSTAMINEN	aok
vanuatulanen	4	NOUN_AAKKOSTAMINEN	aok
vanutäyttenen	1	ADJ_KYLMÄJÄRKINEN	aok
vapaaehtonen	1	ADJ_AAKKOSELLINEN	aok
vapaaehtonen	2	NOUN_AAKKOSTAMINEN	aok
vapaalippulanen	1	NOUN_AAKKOSTAMINEN	aok
vapaamittanen	1	ADJ_AAKKOSELLINEN	aok
vapaamuotonen	1	ADJ_AAKKOSELLINEN	aok
vapaapalokuntalanen	1	NOUN_AAKKOSTAMINEN	aok
vapaarahoittenen	1	ADJ_AAKKOSELLINEN	aok
vapaavalintanen	1	ADJ_AAKKOSELLINEN	aok
varanen	1	ADJ_AAKKOSELLINEN	aok
vararikkonen	1	ADJ_AAKKOSELLINEN	aok
varastotuholanen	1	NOUN_AAKKOSTAMINEN	aok
varhanen	1	ADJ_AAKKOSELLINEN	aok
varhaisaamianen	1	NOUN_AAKKOSTAMINEN	aok
varhaiskantanen	1	ADJ_AAKKOSELLINEN	aok
varhaiskeskiaikanen	1	ADJ_AAKKOSELLINEN	aok
varismanen	1	ADJ_AAKKOSELLINEN	aok
varjoainetehostenen	1	ADJ_AAKKOSELLINEN	aok
varjonen	1	ADJ_AAKKOSELLINEN	aok
varkautelanen	1	ADJ_AAKKOSELLINEN	aok
varkautelanen	2	NOUN_AAKKOSTAMINEN	aok
varmajalkanen	1	ADJ_AAKKOSELLINEN	aok
varmaliikkenen	1	ADJ_KYLMÄJÄRKINEN	aok
varmaottenen	1	ADJ_AAKKOSELLINEN	aok
varmatoimintanen	1	ADJ_AAKKOSELLINEN	aok
varovanen	1	ADJ_AAKKOSELLINEN	aok
-varpanen	1	ADJ_AAKKOSELLINEN	aok
varpaisjärvelänen	1	ADJ_KYLMÄJÄRKINEN	aok
varpaisjärvelänen	2	NOUN_KYLKIÄINEN	aok
varpajanen	1	NOUN_AAKKOSTAMINEN	aok
varpumanen	1	ADJ_AAKKOSELLINEN	aok
varpusenkokonen	1	ADJ_AAKKOSELLINEN	aok
varsievänen	1	NOUN_KYLKIÄINEN	aok
varsimanen	1	ADJ_AAKKOSELLINEN	aok
varsinanen	1	ADJ_AAKKOSELLINEN	aok
varsinaissuomalanen	1	ADJ_AAKKOSELLINEN	aok
varsinaissuomalanen	2	NOUN_AAKKOSTAMINEN	aok
-vartalonen	1	ADJ_AAKKOSELLINEN	aok
vartalonmukanen	1	ADJ_AAKKOSELLINEN	aok
vartalonmyötänen	1	ADJ_KYLMÄJÄRKINEN	aok
varusnanen	1	NOUN_AAKKOSTAMINEN	aok
vasaranmuotonen	1	ADJ_AAKKOSELLINEN	aok
vasemmanpuolenen	1	ADJ_AAKKOSELLINEN	aok
vasemmistolanen	1	ADJ_AAKKOSELLINEN	aok
vasenkiertenen	1	ADJ_KYLMÄJÄRKINEN	aok
vasikkamanen	1	ADJ_AAKKOSELLINEN	aok
vasta-aihenen	1	ADJ_AAKKOSELLINEN	aok
vastaanottajanen	1	NOUN_AAKKOSTAMINEN	aok
vastaanottavanen	1	ADJ_AAKKOSELLINEN	aok
vastaanottoapulanen	1	NOUN_AAKKOSTAMINEN	aok
vastaavankaltanen	1	ADJ_AAKKOSELLINEN	aok
vastaavankokonen	1	ADJ_AAKKOSELLINEN	aok
vastaavanlanen	1	ADJ_AAKKOSELLINEN	aok
vastaavanmittanen	1	ADJ_AAKKOSELLINEN	aok
vastaavanmuotonen	1	ADJ_AAKKOSELLINEN	aok
vastaavantasonen	1	ADJ_AAKKOSELLINEN	aok
vastaavasuhtenen	1	ADJ_AAKKOSELLINEN	aok
vastahakonen	1	ADJ_AAKKOSELLINEN	aok
vastahankanen	1	ADJ_AAKKOSELLINEN	aok
vastanen	1	ADJ_AAKKOSELLINEN	aok
vastakkanen	1	ADJ_AAKKOSELLINEN	aok
vastakkaissuuntanen	1	ADJ_AAKKOSELLINEN	aok
vastakkaisvaihenen	1	ADJ_AAKKOSELLINEN	aok
vastakohtanen	1	ADJ_AAKKOSELLINEN	aok
vastapänen	1	ADJ_KYLMÄJÄRKINEN	aok
vastapäivänen	1	ADJ_KYLMÄJÄRKINEN	aok
vastasukanen	1	ADJ_AAKKOSELLINEN	aok
vastasuuntanen	1	ADJ_AAKKOSELLINEN	aok
vastavuoronen	1	ADJ_AAKKOSELLINEN	aok
vastentahtonen	1	ADJ_AAKKOSELLINEN	aok
vastuunalanen	1	ADJ_AAKKOSELLINEN	aok
vastuuntuntonen	1	ADJ_AAKKOSELLINEN	aok
vatikaanilanen	1	ADJ_AAKKOSELLINEN	aok
vatikaanilanen	2	NOUN_AAKKOSTAMINEN	aok
vatikaanilanen	3	NOUN_AAKKOSTAMINEN	aok
vatikaanilanen	4	NOUN_AAKKOSTAMINEN	aok
vatjalanen	1	ADJ_AAKKOSELLINEN	aok
-vatsanen	1	ADJ_AAKKOSELLINEN	aok
vatsavaivanen	1	ADJ_AAKKOSELLINEN	aok
vattukuorianen	1	NOUN_AAKKOSTAMINEN	aok
vauvaikänen	1	ADJ_KYLMÄJÄRKINEN	aok
vauvamanen	1	ADJ_AAKKOSELLINEN	aok
vedalanen	1	ADJ_AAKKOSELLINEN	aok
vedenalanen	1	ADJ_AAKKOSELLINEN	aok
vedenlanen	1	ADJ_AAKKOSELLINEN	aok
vedensekanen	1	ADJ_AAKKOSELLINEN	aok
vehkalahtelanen	1	ADJ_AAKKOSELLINEN	aok
vehkalahtelanen	2	NOUN_AAKKOSTAMINEN	aok
vehmaalanen	1	ADJ_AAKKOSELLINEN	aok
vehmaalanen	2	NOUN_AAKKOSTAMINEN	aok
vehmersalmelanen	1	ADJ_AAKKOSELLINEN	aok
vehmersalmelanen	2	NOUN_AAKKOSTAMINEN	aok
vehnänen	1	ADJ_KYLMÄJÄRKINEN	aok
veistosmanen	1	ADJ_AAKKOSELLINEN	aok
veitikkamanen	1	ADJ_AAKKOSELLINEN	aok
vekkulimanen	1	ADJ_AAKKOSELLINEN	aok
vekselivetonen	1	ADJ_AAKKOSELLINEN	aok
velkanen	1	ADJ_AAKKOSELLINEN	aok
velkualanen	1	ADJ_AAKKOSELLINEN	aok
velkualanen	2	NOUN_AAKKOSTAMINEN	aok
velvollisuudentuntonen	1	ADJ_AAKKOSELLINEN	aok
veneenmuotonen	1	ADJ_AAKKOSELLINEN	aok
venepakolanen	1	NOUN_AAKKOSTAMINEN	aok
venetsialanen	1	ADJ_AAKKOSELLINEN	aok
venetsialanen	2	NOUN_AAKKOSTAMINEN	aok
venetsianpunanen	1	ADJ_AAKKOSELLINEN	aok
venezuelalanen	1	ADJ_AAKKOSELLINEN	aok
venezuelalanen	2	NOUN_AAKKOSTAMINEN	aok
venezuelalanen	3	NOUN_AAKKOSTAMINEN	aok
venezuelalanen	4	NOUN_AAKKOSTAMINEN	aok
venkuranen	1	ADJ_AAKKOSELLINEN	aok
venuksenhiussanianen	1	NOUN_AAKKOSTAMINEN	aok
venälänen	1	ADJ_KYLMÄJÄRKINEN	aok
venälänen	2	NOUN_KYLKIÄINEN	aok
venälänen	3	NOUN_KYLKIÄINEN	aok
venälänen	4	NOUN_KYLKIÄINEN	aok
vepsälänen	1	ADJ_KYLMÄJÄRKINEN	aok
verenhimonen	1	ADJ_AAKKOSELLINEN	aok
verenpunanen	1	ADJ_AAKKOSELLINEN	aok
verenpunanen	2	NOUN_AAKKOSTAMINEN	aok
verhoilijamehilänen	1	NOUN_KYLKIÄINEN	aok
veriohukanen	1	NOUN_AAKKOSTAMINEN	aok
veripunanen	1	ADJ_AAKKOSELLINEN	aok
verisukulanen	1	NOUN_AAKKOSTAMINEN	aok
verkanen	1	ADJ_AAKKOSELLINEN	aok
verkkanen	1	ADJ_AAKKOSELLINEN	aok
-verkkonen	1	ADJ_AAKKOSELLINEN	aok
verkkomanen	1	ADJ_AAKKOSELLINEN	aok
verkkoseinänen	1	ADJ_KYLMÄJÄRKINEN	aok
verkostomanen	1	ADJ_AAKKOSELLINEN	aok
vermontilanen	1	NOUN_AAKKOSTAMINEN	aok
veronen	1	ADJ_AAKKOSELLINEN	aok
veronalanen	1	ADJ_AAKKOSELLINEN	aok
veronluontenen	1	ADJ_AAKKOSELLINEN	aok
veropakolanen	1	NOUN_AAKKOSTAMINEN	aok
verotusviranomanen	1	NOUN_AAKKOSTAMINEN	aok
veroviranomanen	1	NOUN_AAKKOSTAMINEN	aok
vertailukelponen	1	ADJ_AAKKOSELLINEN	aok
vertanen	1	ADJ_AAKKOSELLINEN	aok
vertanen	2	NOUN_AAKKOSTAMINEN	aok
vesakkonen	1	ADJ_AAKKOSELLINEN	aok
vesantolanen	1	ADJ_AAKKOSELLINEN	aok
vesantolanen	2	NOUN_AAKKOSTAMINEN	aok
vesihyöntenen	1	NOUN_KYLKIÄINEN	aok
vesijäähdyttenen	1	ADJ_KYLMÄJÄRKINEN	aok
vesilahtelanen	1	ADJ_AAKKOSELLINEN	aok
vesilahtelanen	2	NOUN_AAKKOSTAMINEN	aok
vesilevintänen	1	ADJ_KYLMÄJÄRKINEN	aok
vesiliukonen	1	ADJ_AAKKOSELLINEN	aok
vesimeloninmuotonen	1	ADJ_AAKKOSELLINEN	aok
vesimänen	1	ADJ_KYLMÄJÄRKINEN	aok
vesiohentenen	1	ADJ_AAKKOSELLINEN	aok
vesipitonen	1	ADJ_AAKKOSELLINEN	aok
vesipohjanen	1	ADJ_AAKKOSELLINEN	aok
vesipänen	1	ADJ_KYLMÄJÄRKINEN	aok
vesipäästänen	1	NOUN_KYLKIÄINEN	aok
vesipöhönen	1	ADJ_KYLMÄJÄRKINEN	aok
vesirokkonen	1	ADJ_AAKKOSELLINEN	aok
vesisanianen	1	NOUN_AAKKOSTAMINEN	aok
vesistönen	1	ADJ_KYLMÄJÄRKINEN	aok
vesitäyttenen	1	ADJ_KYLMÄJÄRKINEN	aok
vetelilänen	1	ADJ_KYLMÄJÄRKINEN	aok
vetelilänen	2	NOUN_KYLKIÄINEN	aok
